# Rime user dictionary
#@/db_name	rime_mint
#@/db_type	userdb
#@/rime_version	1.13.0
#@/tick	32011
#@/user_id	ad3c437b-04c4-483c-8723-c12dbf83d6b6
shí bù shí 	时不时	c=2 d=1.47798e-16 t=32011
shí cháng 	时长	c=4 d=0.000332644 t=32011
shí diǎn 	十点	c=1 d=1.05142e-31 t=32011
shí dà 	十大	c=1 d=1 t=31728
shí hou 	时候	c=136 d=0.904375 t=32011
shí hou méi 	时候没	c=2 d=6.90125e-20 t=32011
shí jiàn 	实践	c=3 d=1 t=31384
shí jiān 	时间	c=51 d=0.385862 t=32011
shí jiān chuō 	时间戳	c=5 d=0.000155341 t=32011
shí jiān chà 	时间差	c=1 d=1 t=30357
shí jiān diǎn 	时间点	c=4 d=0.00033379 t=32011
shí jì 	实际	c=5 d=0.000731802 t=32011
shí jì yè wù 	实际业务	c=1 d=1 t=25866
shí lì 	实例	c=1 d=0.0018734 t=32011
shí lù 	实录	c=1 d=2.83066e-06 t=32011
shí shí 	实时	c=1 d=5.57942e-48 t=32011
shí shī 	实施	c=1 d=1.05982e-07 t=32011
shí xiàn 	实现	c=85 d=0.467841 t=32011
shí xù 	时序	c=1 d=1.50421e-09 t=32011
shí xù tú 	时序图	c=1 d=1 t=27603
shí yàn kè 	实验课	c=1 d=1 t=26591
shí yì dòng cí 	实义动词	c=1 d=1 t=31745
shòu hòu 	售后	c=7 d=0.97531 t=32011
shòu quán 	授权	c=3 d=0.00810722 t=32011
shù 	数	c=2 d=1.99609e-14 t=32011
shù 	树	c=5 d=1.34473e-14 t=32011
shù gēn 	树根	c=2 d=9.61082e-25 t=32011
shù jù 	数据	c=94 d=0.0490427 t=32011
shù jù kòng 	数据控	c=1 d=0.0652193 t=32011
shù jù kù 	数据库	c=11 d=2.57478e-21 t=32011
shù liàng 	数量	c=3 d=0.372032 t=32011
shù yè 	树叶	c=3 d=7.3008e-24 t=32011
shù zì 	数字	c=1 d=0.0267827 t=32011
shù zǔ 	数组	c=6 d=8.11136e-09 t=32011
shùn biàn 	顺便	c=1 d=5.22207e-34 t=32011
shùn dài 	顺带	c=1 d=8.56825e-36 t=32011
shùn lì 	顺利	c=1 d=4.17061e-36 t=32011
shùn xù 	顺序	c=3 d=8.23395e-09 t=32011
shú lǜ 	熟虑	c=1 d=1 t=29713
shú xī 	熟悉	c=3 d=1.88471e-15 t=32011
shā hé 	沙盒	c=1 d=8.13625e-45 t=32011
shā sǐ 	杀死	c=4 d=5.50425e-25 t=32011
shāi xuǎn 	筛选	c=1 d=1.58542e-10 t=32011
shān 	山	c=1 d=4.7203e-22 t=32011
shān chú 	删除	c=38 d=0.972715 t=32011
shān dōng 	山东	c=1 d=0.444858 t=32011
shāng chéng 	商城	c=1 d=0.00229965 t=32011
shāo děng 	稍等	c=8 d=0.0801725 t=32011
shāo hòu 	稍后	c=3 d=1.81457e-10 t=32011
shāo niǎo 	烧鸟	c=3 d=2.58522 t=28266
shāo wēi 	稍微	c=1 d=1 t=31483
shēn biān 	身边	c=2 d=8.72967e-18 t=32011
shēn dù 	深度	c=1 d=1.22327e-18 t=32011
shēn dūn 	深蹲	c=1 d=1 t=26799
shēn qǐng 	申请	c=8 d=0.70822 t=32011
shēn rù 	深入	c=1 d=7.53167e-19 t=32011
shēn shàng 	身上	c=1 d=2.12025e-18 t=32011
shēn tǐ 	身体	c=2 d=1.88799e-06 t=32011
shēng 	升	c=1 d=1.42124e-18 t=32011
shēng 	生	c=2 d=1 t=28640
shēng chéng 	生成	c=17 d=0.00197936 t=32011
shēng chǎn 	生产	c=2 d=6.19416e-13 t=32011
shēng chǎn lì 	生产力	c=1 d=1.07357e-41 t=32011
shēng cí 	生词	c=1 d=1 t=24033
shēng cí běn 	生词本	c=1 d=1 t=29493
shēng huó 	生活	c=4 d=3.40865e-17 t=32011
shēng hái zi 	生孩子	c=1 d=3.06955e-18 t=32011
shēng jí 	升级	c=9 d=0.978397 t=32011
shēng mìng shù 	生命树	c=1 d=4.76774e-22 t=32011
shēng míng 	声明	c=9 d=5.5175e-05 t=32011
shēng qì 	生气	c=1 d=1.32674e-32 t=32011
shēng xiào 	生效	c=8 d=0.0181334 t=32011
shēng yìng 	生硬	c=3 d=9.4581e-22 t=32011
shēng yīn 	声音	c=1 d=1.81205e-23 t=32011
shěn chá 	审查	c=2 d=0.0450492 t=32011
shěng qián 	省钱	c=1 d=2.67499e-17 t=32011
shī bài 	失败	c=14 d=0.726149 t=32011
shī jīng 	诗经	c=1 d=1 t=26505
shī wàng 	失望	c=1 d=1 t=28933
shī xiào 	失效	c=1 d=4.55625e-47 t=32011
shōu cáng jiā 	收藏夹	c=2 d=0.514274 t=32011
shōu dào 	收到	c=8 d=1.02149e-05 t=32011
shōu fèi 	收费	c=4 d=1.04674e-08 t=32011
shōu huò 	收货	c=1 d=1 t=24858
shōu jí 	收集	c=3 d=5.30081e-10 t=32011
shōu jǐn 	收紧	c=1 d=1 t=24883
shōu lǒng 	收拢	c=2 d=1.72979 t=31140
shōu shi 	收拾	c=2 d=6.61771e-17 t=32011
shōu yì 	收益	c=1 d=4.91796e-34 t=32011
shū 	书	c=5 d=3.47e-05 t=32011
shū chū 	输出	c=7 d=1.87372e-05 t=32011
shū fu 	舒服	c=2 d=0.107528 t=32011
shū jià 	书架	c=5 d=1 t=28787
shū jí 	书籍	c=2 d=1.8692e-06 t=32011
shū kù 	书库	c=1 d=1 t=25596
shū lǐ 	梳理	c=9 d=0.0132337 t=32011
shū rù 	输入	c=24 d=0.591191 t=32011
shū rù fǎ 	输入法	c=5 d=1.30234 t=32011
shū rù kuàng 	输入框	c=4 d=0.124182 t=32011
shū shu a 	叔叔啊	c=0 d=2.15156e-15 t=32011
shū shu a fǎn ér 	叔叔啊反而	c=2 d=0.782705 t=32011
shǎn 	闪	c=1 d=4.94361e-07 t=32011
shǎn niàn 	闪念	c=3 d=5.51333e-06 t=32011
shǎo 	少	c=0 d=3.02859e-08 t=32011
shǎo wén zì 	少文字	c=1 d=3.04377e-07 t=32011
shǎo xiě 	少写	c=1 d=1.5457e-35 t=32011
shǐ dì fēn sēn 	史蒂芬森	c=1 d=1 t=31275
shǐ qí 	使其	c=3 d=8.52579e-07 t=32011
shǐ yòng 	使用	c=191 d=2.40718 t=32011
shǐ yòng le 	使用了	c=2 d=2.66346e-25 t=32011
shǐ yòng lǜ 	使用率	c=1 d=1 t=27342
shǐ zhōng 	始终	c=2 d=7.55488e-46 t=32011
shǒu cì 	首次	c=1 d=1.76155e-14 t=32011
shǒu dòng 	手动	c=6 d=2.94108e-15 t=32011
shǒu jī 	手机	c=29 d=0.00697795 t=32011
shǒu jī duān 	手机端	c=1 d=2.51263e-45 t=32011
shǒu jī hào 	手机号	c=1 d=3.06049e-42 t=32011
shǒu lǐ 	手里	c=1 d=5.48234e-18 t=32011
shǒu xià 	手下	c=1 d=8.34107e-14 t=32011
shǒu xiān 	首先	c=2 d=0.0259911 t=32011
shǒu xiě 	手写	c=2 d=0.0953692 t=32011
shǒu yào 	首要	c=2 d=1 t=27060
shǒu yè 	首页	c=1 d=4.69181e-39 t=32011
shǔ hàn 	蜀汉	c=0 d=3.4555e-30 t=32011
shǔ hàn yù dào 	蜀汉遇到	c=1 d=3.47282e-29 t=32011
shǔ xìng 	属性	c=1 d=1 t=24537
shǔ yú 	属于	c=11 d=0.000299222 t=32011
si de 	似的	c=3 d=7.64289e-15 t=32011
suàn 	算	c=4 d=0.970446 t=32011
suàn de 	算的	c=1 d=1 t=30292
suàn fǎ 	算法	c=1 d=1.63477e-47 t=32011
suàn le 	算了	c=2 d=4.82107e-05 t=32011
suàn lì 	算力	c=1 d=1.08325e-29 t=32011
suàn yí xià 	算一下	c=1 d=1 t=30078
suì 	岁	c=1 d=1.38592e-16 t=32011
suí 	随	c=1 d=8.97971e-29 t=32011
suí biàn 	随便	c=2 d=0.546074 t=32011
suí jī 	随机	c=3 d=2.73699e-28 t=32011
suí shí 	随时	c=1 d=1 t=26210
suí xīn 	随心	c=3 d=3.17564e-06 t=32011
suí yù ér ān 	随欲而安	c=1 d=1.41613e-05 t=32011
suī rán 	虽然	c=2 d=4.97516e-23 t=32011
suō duǎn 	缩短	c=1 d=3.53876e-15 t=32011
suǒ 	所	c=1 d=4.2286e-22 t=32011
suǒ píng 	锁屏	c=2 d=5.15853e-20 t=32011
suǒ shì 	所示	c=2 d=2.55468e-05 t=32011
suǒ suì 	琐碎	c=1 d=1 t=29427
suǒ yǐ 	所以	c=14 d=7.91291e-05 t=32011
suǒ yǐn 	索引	c=2 d=1 t=31892
suǒ yǒu 	所有	c=13 d=1.70186e-05 t=32011
suǒ zài 	所在	c=1 d=3.97072e-17 t=32011
sà luò méng 	萨洛蒙	c=1 d=2.48559e-06 t=32011
sàn kāi 	散开	c=1 d=1.11298e-24 t=32011
sàn luò 	散落	c=2 d=6.81425e-24 t=32011
sì 	四	c=1 d=1 t=24329
sì diǎn 	四点	c=1 d=1 t=29599
sì gè 	四个	c=2 d=0.0198411 t=32011
sì jí 	四级	c=1 d=2.72152e-14 t=32011
sòng 	送	c=4 d=5.7344e-08 t=32011
sù dù 	速度	c=1 d=6.52415e-06 t=32011
sù lǜ 	速率	c=2 d=1.90484 t=29714
sāi 	塞	c=0 d=0.0060205 t=32011
sāi fá 	塞阀	c=1 d=0.0990353 t=32011
sāi fū 	塞夫	c=1 d=0.00634556 t=32011
sān 	三	c=1 d=1 t=24331
sān diǎn 	三点	c=1 d=1 t=29101
sān duān 	三端	c=7 d=0.00990218 t=32011
sān fèn 	三份	c=1 d=0.0124629 t=32011
sān fāng 	三方	c=1 d=1.96397e-30 t=32011
sān fāng kù 	三方库	c=4 d=2.69586e-05 t=32011
sān gè 	三个	c=4 d=4.89373e-05 t=32011
sān gè rén 	三个人	c=1 d=2.96902e-38 t=32011
sān lóu 	三楼	c=1 d=3.88258e-47 t=32011
sān tiān 	三天	c=1 d=1.15758e-45 t=32011
sān wén yú 	三文鱼	c=2 d=1.82696 t=28264
sēn ǹg 	森嗯	c=1 d=0.00631391 t=32011
sī kǎo 	思考	c=1 d=1 t=27998
sī lì 	私立	c=1 d=9.57463e-19 t=32011
sī lù 	思路	c=6 d=3.0282e-06 t=32011
sī wéi 	思维	c=2 d=0.00323088 t=32011
sī xiǎng 	思想	c=6 d=0.434295 t=32011
sī xù 	思绪	c=1 d=2.0679e-18 t=32011
sī yǒu 	私有	c=3 d=2.67964e-08 t=32011
sī yǒu huà 	私有化	c=2 d=4.12841e-34 t=32011
sōng sǎn 	松散	c=1 d=2.44434e-15 t=32011
sōu suǒ 	搜索	c=14 d=0.0235177 t=32011
sōu tú 	搜图	c=1 d=1 t=26055
sūn hào 	孙皓	c=1 d=4.78985e-47 t=32011
sǎ huā 	撒花	c=5 d=5.46634e-24 t=32011
sǎo miáo 	扫描	c=2 d=7.93131e-39 t=32011
sǎo mǎ 	扫码	c=2 d=0.00148004 t=32011
tiào dòng 	跳动	c=2 d=6.12601e-26 t=32011
tiào zhuǎn 	跳转	c=10 d=0.000183373 t=32011
tián 	填	c=1 d=0.255381 t=32011
tián 	甜	c=1 d=1.31015e-31 t=32011
tián chōng 	填充	c=7 d=0.285159 t=32011
tián mǎn 	填满	c=2 d=3.34827e-42 t=32011
tián rù 	填入	c=1 d=1.75216e-10 t=32011
tián xiě 	填写	c=1 d=1.15125e-10 t=32011
tián zhōng 	田中	c=1 d=1.82144e-25 t=32011
tiáo 	条	c=3 d=2.65433e-14 t=32011
tiáo jià 	调价	c=2 d=9.23734e-32 t=32011
tiáo jiàn 	条件	c=2 d=8.03065e-09 t=32011
tiáo rù 	调入	c=1 d=4.48231e-31 t=32011
tiáo shì 	调试	c=16 d=0.134085 t=32011
tiáo shì tōng 	调试通	c=2 d=0.127504 t=32011
tiáo shù 	条数	c=1 d=1.55853e-44 t=32011
tiáo tōng 	调通	c=1 d=4.61018e-09 t=32011
tiáo zhěng 	调整	c=6 d=0.000411789 t=32011
tiān 	天	c=4 d=2.18951e-28 t=32011
tiān jiā 	添加	c=108 d=1.66006 t=32011
tiān jì 	天际	c=1 d=8.63496e-39 t=32011
tiān qì 	天气	c=1 d=1.02458e-21 t=32011
tiē hé 	贴合	c=3 d=8.6138e-07 t=32011
tiě zǐ 	帖子	c=2 d=1.40227e-07 t=32011
tuán duì 	团队	c=10 d=0.0132526 t=32011
tuì chū 	退出	c=6 d=1.78887e-12 t=32011
tuì huí 	退回	c=1 d=1 t=29124
tuì le 	退了	c=1 d=1 t=28228
tuì táng gǔ 	退堂鼓	c=1 d=7.60607e-17 t=32011
tuó 	沱	c=1 d=2.34722e-38 t=32011
tuī dòng 	推动	c=10 d=0.0620385 t=32011
tuī guǎng 	推广	c=5 d=0.120712 t=32011
tuī jiàn 	推荐	c=14 d=1.8506e-06 t=32011
tuī jìn 	推进	c=1 d=1.34446e-41 t=32011
tuī sòng 	推送	c=8 d=1.80025e-05 t=32011
tuī yí xià 	推一下	c=1 d=2.60842e-44 t=32011
tuō dì 	拖地	c=1 d=1 t=29444
tuō le yī fu 	脱了衣服	c=1 d=1 t=26769
tuō lí 	脱离	c=1 d=1 t=31372
tuō màn 	拖慢	c=1 d=1.08998e-43 t=32011
tuō pán 	托盘	c=4 d=1.13902e-45 t=32011
tài 	太	c=7 d=0.0800583 t=32011
tài bù pǔ tōng 	太不普通	c=1 d=1.32403e-08 t=32011
tài duō 	太多	c=9 d=0.00160441 t=32011
tài fù zá 	太复杂	c=2 d=2.82383e-07 t=32011
tài máng 	太忙	c=1 d=2.8175e-10 t=32011
tài suí yì 	太随意	c=1 d=1.13211e-48 t=32011
tài sǐ bǎn 	太死板	c=1 d=5.80237e-09 t=32011
tài tǎn 	泰坦	c=16 d=0.485857 t=32011
tàn cí 	叹词	c=1 d=1 t=31821
tàn suǒ 	探索	c=2 d=1.37531 t=28746
tàn tǎo 	探讨	c=4 d=0.110251 t=32011
tái 	台	c=2 d=0.822835 t=32011
tái běi 	台北	c=1 d=5.32212e-22 t=32011
tái wān 	台湾	c=1 d=5.29558e-22 t=32011
tán chuāng 	弹窗	c=6 d=1.86608e-08 t=32011
tán chū 	弹出	c=10 d=1.6371e-05 t=32011
táng 	糖	c=1 d=0.00159641 t=32011
tè bié 	特别	c=3 d=3.46751e-11 t=32011
tè chǎn 	特产	c=1 d=1.80645e-16 t=32011
tè shū 	特殊	c=1 d=0.000107287 t=32011
tè sè 	特色	c=1 d=1 t=26627
tè yì 	特意	c=1 d=2.4753e-16 t=32011
tè yǒu 	特有	c=1 d=0.0104621 t=32011
téng 	疼	c=2 d=1.6141e-15 t=32011
téng xùn 	腾讯	c=1 d=1 t=24490
tì dài 	替代	c=2 d=9.80866e-09 t=32011
tì huàn 	替换	c=12 d=0.0210907 t=32011
tí 	提	c=6 d=0.0059433 t=32011
tí chū 	提出	c=2 d=0.00104368 t=32011
tí gāo 	提高	c=6 d=6.33133e-06 t=32011
tí gōng 	提供	c=28 d=0.169432 t=32011
tí jiàn yì 	提建议	c=1 d=3.02324e-45 t=32011
tí jiāo 	提交	c=25 d=0.0848237 t=32011
tí jí cǐ 	提及此	c=1 d=1 t=24558
tí liàn 	提炼	c=1 d=1.17387e-33 t=32011
tí qǔ 	提取	c=4 d=8.8505e-26 t=32011
tí shì 	提示	c=14 d=0.621885 t=32011
tí shì cí 	提示词	c=17 d=0.943625 t=32011
tí shēng 	提升	c=1 d=0.371577 t=32011
tí wèn 	提问	c=1 d=1.90858e-16 t=32011
tí xiāng 	提香	c=2 d=8.88431e-22 t=32011
tí xū qiú 	提需求	c=1 d=1 t=24551
tí xǐng 	提醒	c=49 d=1.35731e-05 t=32011
tí xǐng diǎn 	提醒点	c=1 d=8.53741e-23 t=32011
tí xǐng shì xiàng 	提醒事项	c=1 d=8.40717e-48 t=32011
tíng zhǐ 	停止	c=5 d=2.60315e-20 t=32011
tòu míng 	透明	c=2 d=5.6117e-46 t=32011
tóng 	同	c=2 d=0.00388746 t=32011
tóng bù 	同步	c=15 d=0.0575558 t=32011
tóng jí 	同级	c=4 d=4.12209e-16 t=32011
tóng míng 	同名	c=1 d=1 t=25720
tóng shì 	同事	c=11 d=0.102284 t=32011
tóng shì men 	同事们	c=1 d=4.82714e-50 t=32011
tóng shí 	同时	c=4 d=1.83693e-07 t=32011
tóng xué 	同学	c=1 d=1.11166e-10 t=32011
tóng yàng 	同样	c=2 d=3.55585e-40 t=32011
tóng yì 	同意	c=6 d=3.26558e-11 t=32011
tóng yì bǎn běn 	同意版本	c=1 d=3.36606e-44 t=32011
tóng yì hòu 	同意后	c=1 d=0.66034 t=32011
tóng yì le 	同意了	c=1 d=1.04255e-49 t=32011
tóng yí gè 	同一个	c=7 d=0.00282312 t=32011
tóng yī fèn 	同一份	c=2 d=3.1116e-31 t=32011
tóng yī jí 	同一级	c=1 d=1.46095e-48 t=32011
tóng yī tiáo 	同一条	c=1 d=6.49693e-45 t=32011
tóng yī tào 	同一套	c=1 d=1 t=25340
tóng yī tái 	同一台	c=1 d=1.26926e-11 t=32011
tóu 	头	c=2 d=1.38088e-32 t=32011
tóu dì 	投递	c=1 d=1 t=29443
tóu rù 	投入	c=1 d=8.8322e-40 t=32011
tóu wén jiàn 	头文件	c=3 d=2.76101e-34 t=32011
tóu xiàng 	头像	c=1 d=1.52611e-32 t=32011
tóu zī 	投资	c=1 d=0.0724398 t=32011
tú 	图	c=5 d=1 t=32011
tú biāo 	图标	c=5 d=6.24663e-24 t=32011
tú biǎo 	图表	c=1 d=5.34226e-37 t=32011
tú piàn 	图片	c=34 d=0.20909 t=32011
tú shū 	图书	c=10 d=1 t=28777
tā 	他	c=7 d=1.21164 t=32011
tā 	她	c=19 d=0.339596 t=32011
tā 	它	c=17 d=0.478717 t=32011
tā de 	它的	c=1 d=1 t=31803
tā fā xiàn 	他发现	c=1 d=0.000120966 t=32011
tā men 	他们	c=2 d=0.362402 t=32011
tāi yā 	胎压	c=14 d=4.18445e-33 t=32011
tāi yā jì 	胎压计	c=1 d=1.84194e-39 t=32011
tīng 	听	c=2 d=1 t=29402
tīng bù dǒng 	听不懂	c=1 d=1 t=24018
tīng bù qīng 	听不清	c=1 d=1 t=24442
tīng de 	听的	c=1 d=1 t=24025
tīng lì 	听力	c=4 d=1 t=29403
tīng wǒ 	听我	c=1 d=2.534e-27 t=32011
tōng 	通	c=1 d=4.94277e-06 t=32011
tōng dào 	通道	c=1 d=4.66047e-19 t=32011
tōng guò 	通过	c=22 d=0.102483 t=32011
tōng qín 	通勤	c=1 d=1.70536e-15 t=32011
tōng tōng 	通通	c=1 d=5.5087e-45 t=32011
tōng xìn 	通信	c=7 d=0.0391639 t=32011
tōng yòng 	通用	c=8 d=2.13565e-07 t=32011
tōng zhī 	通知	c=3 d=9.86286e-15 t=32011
tōng zhī wǒ 	通知我	c=1 d=7.06369e-29 t=32011
tū chū 	突出	c=1 d=2.51913e-46 t=32011
tū pò 	突破	c=1 d=1 t=28549
tū rán 	突然	c=2 d=1.20987e-06 t=32011
tǎo lùn 	讨论	c=4 d=6.72398e-08 t=32011
tǐ 	体	c=1 d=6.40259e-20 t=32011
tǐ xiàn 	体现	c=2 d=1.37427e-05 t=32011
tǐ yàn 	体验	c=6 d=2.17533e-08 t=32011
tǐng 	挺	c=1 d=1 t=23995
tǐng hé lǐ 	挺合理	c=1 d=4.14403e-49 t=32011
tǐng hǎo 	挺好	c=1 d=5.1124e-49 t=32011
tǐng xíng 	挺行	c=1 d=6.98151e-09 t=32011
tǒng jì 	统计	c=10 d=0.000381422 t=32011
tǒng lǐ 	桶里	c=1 d=1 t=29447
tǒng lǐng 	统领	c=1 d=3.8262e-22 t=32011
tǒng yī 	统一	c=15 d=0.00995182 t=32011
wa 	哇	c=6 d=3.75153e-07 t=32011
wa kào 	哇靠	c=7 d=0.612749 t=32011
wài 	外	c=2 d=4.59421e-27 t=32011
wài bù 	外部	c=4 d=8.70161e-07 t=32011
wài jiè 	外界	c=1 d=0.0374406 t=32011
wài jiē 	外接	c=1 d=1 t=31590
wài mài 	外卖	c=1 d=1.02759e-26 t=32011
wài wǎng 	外网	c=1 d=4.06128e-47 t=32011
wàn xiàng huì 	万象汇	c=1 d=1 t=31399
wàng jì 	忘记	c=2 d=0.0203434 t=32011
wán 	完	c=10 d=0.00264916 t=32011
wán 	玩	c=1 d=1.02034e-31 t=32011
wán bì 	完毕	c=1 d=6.85004e-50 t=32011
wán chéng 	完成	c=15 d=0.0184997 t=32011
wán chéng shí 	完成时	c=1 d=1 t=30848
wán jié 	完结	c=1 d=1.13408e-39 t=32011
wán měi 	完美	c=1 d=1.90398e-17 t=32011
wán pì 	玩屁	c=1 d=2.96912e-09 t=32011
wán quán 	完全	c=4 d=1.19803e-08 t=32011
wán shàn 	完善	c=15 d=1.58173 t=32011
wán shì 	完事	c=2 d=1.98029e-38 t=32011
wán zhěng 	完整	c=4 d=3.10304e-28 t=32011
wáng 	王	c=1 d=0.265803 t=32011
wèi 	为	c=98 d=1.42168 t=32011
wèi dēng lù 	未登录	c=1 d=2.17244e-10 t=32011
wèi le 	为了	c=36 d=0.663252 t=32011
wèi lián jiē 	未连接	c=1 d=1 t=27197
wèi lái 	未来	c=3 d=1.86677e-17 t=32011
wèi lái 	蔚来	c=2 d=3.96114e-18 t=32011
wèi lěi 	味蕾	c=2 d=7.81481e-12 t=32011
wèi shá 	为啥	c=5 d=3.5725e-09 t=32011
wèi shén me 	为什么	c=40 d=0.748264 t=32011
wèi shén me yào 	为什么要	c=1 d=1 t=30592
wèi wán 	未完	c=0 d=6.30941e-25 t=32011
wèi wán cháng 	未完常	c=1 d=6.34104e-24 t=32011
wèi yú 	位于	c=1 d=1 t=31696
wèi zhì 	位置	c=13 d=0.00153381 t=32011
wèi zhī 	未知	c=5 d=1.17128e-07 t=32011
wèn 	问	c=7 d=2.08187e-09 t=32011
wèn ba 	问吧	c=1 d=1.81513e-43 t=32011
wèn huà 	问话	c=1 d=1.94913e-28 t=32011
wèn le 	问了	c=1 d=0.740818 t=32011
wèn nǐ 	问你	c=4 d=0.574072 t=32011
wèn tí 	问题	c=222 d=1.34072 t=32011
wèn tí diǎn 	问题点	c=1 d=8.36835e-23 t=32011
wèn wèn 	问问	c=18 d=3.05971e-05 t=32011
wèn yí xià 	问一下	c=7 d=0.10026 t=32011
wéi hù 	维护	c=19 d=0.0175078 t=32011
wéi kōng 	为空	c=4 d=2.20183e-21 t=32011
wéi zhǐ 	为止	c=1 d=1.54575e-06 t=32011
wéi zhǔ 	为主	c=1 d=1 t=31913
wéi zhǔn 	为准	c=1 d=4.89759e-44 t=32011
wén běn 	文本	c=13 d=0.147574 t=32011
wén dàng 	文档	c=66 d=1.05161 t=32011
wén huà 	文化	c=1 d=1.93941e-28 t=32011
wén jiàn 	文件	c=122 d=1.56099 t=32011
wén jiàn jiā 	文件夹	c=47 d=0.324488 t=32011
wén jiàn jiā zhōng 	文件夹中	c=1 d=1 t=30817
wén jiàn méi yǒu 	文件没有	c=1 d=1 t=29264
wén jiàn míng 	文件名	c=1 d=4.44375e-47 t=32011
wén jiàn suǒ 	文件锁	c=1 d=6.9144e-13 t=32011
wén jiàn zhōng 	文件中	c=2 d=1.18878e-05 t=32011
wén xīn 	文心	c=2 d=0.056129 t=32011
wén zhāng 	文章	c=5 d=2.43833e-06 t=32011
wén zhōng 	文中	c=2 d=1.55002e-09 t=32011
wén zì 	文字	c=39 d=0.209185 t=32011
wén àn 	文案	c=5 d=1.06453e-18 t=32011
wò cáo 	卧槽	c=1 d=0.0202419 t=32011
wù kōng 	悟空	c=1 d=1 t=31963
wù liào 	物料	c=6 d=0.123907 t=32011
wù lǐ 	物理	c=1 d=1.42565e-25 t=32011
wù yè 	物业	c=1 d=1 t=26001
wú 	吴	c=1 d=2.73182e-29 t=32011
wú cuò wù 	无错误	c=1 d=3.86663e-28 t=32011
wú fǎ jù jué 	无法拒绝	c=1 d=1 t=30949
wú gǎn 	无感	c=2 d=1.43133e-08 t=32011
wú kǎ 	无卡	c=3 d=2.83084 t=30366
wú kǎ piàn 	无卡片	c=3 d=2.75621 t=30298
wú nǎo 	无脑	c=1 d=1 t=29491
wú qióng 	无穷	c=1 d=2.20828e-26 t=32011
wú xiàn 	无限	c=1 d=1.08159e-11 t=32011
wú yòng 	无用	c=5 d=0.0721538 t=32011
wú yī bù 	无一不	c=0 d=3.2515e-20 t=32011
wú yī bù tǐ xiàn 	无一不体现	c=1 d=3.2678e-19 t=32011
wēi tiáo 	微调	c=9 d=6.81114e-26 t=32011
wēi xìn 	微信	c=13 d=0.00118265 t=32011
wěi 	伟	c=1 d=5.63357e-44 t=32011
wěi bù 	尾部	c=1 d=1 t=24129
wěn dìng 	稳定	c=6 d=4.76125e-06 t=32011
wū rǎn 	污染	c=3 d=0.0225074 t=32011
wǎn 	晚	c=1 d=3.47815e-47 t=32011
wǎn fàn 	晚饭	c=1 d=1 t=29368
wǎn huì 	晚会	c=2 d=1.47392e-05 t=32011
wǎn shàng 	晚上	c=7 d=0.360595 t=32011
wǎng 	往	c=5 d=1.58016e-06 t=32011
wǎng 	网	c=5 d=0.0338776 t=32011
wǎng luò 	网络	c=14 d=0.109158 t=32011
wǎng pán 	网盘	c=4 d=0.923116 t=32011
wǎng shàng 	往上	c=10 d=0.0337087 t=32011
wǎng shàng 	网上	c=4 d=2.69307e-08 t=32011
wǎng xià 	往下	c=1 d=1 t=25140
wǎng xià huá 	往下滑	c=1 d=0.0193512 t=32011
wǎng xià kàn 	往下看	c=1 d=1 t=26067
wǎng yè 	网页	c=11 d=0.00941925 t=32011
wǎng yè duān 	网页端	c=1 d=1 t=24233
wǎng yì 	网易	c=1 d=1 t=24357
wǎng zhàn 	网站	c=14 d=0.287826 t=32011
wǎng zhǐ 	网址	c=1 d=0.771052 t=32011
wǒ 	我	c=1107 d=11.697 t=32011
wǒ kàn 	我看	c=1 d=1 t=29087
wǒ men 	我们	c=27 d=0.359862 t=32011
wǒ men zhè 	我们这	c=1 d=1.30788e-40 t=32011
wǒ měi cì 	我每次	c=1 d=1.31694e-33 t=32011
wǒ yě shì 	我也是	c=1 d=4.85826e-08 t=32011
wǒ zhè duàn 	我这段	c=1 d=2.06115e-09 t=32011
wǒ zhū zhū 	我猪猪	c=1 d=4.12196e-45 t=32011
wǔ cǎi 	五彩	c=1 d=5.63855e-25 t=32011
wǔ fēn zhōng 	五分钟	c=1 d=6.51839e-25 t=32011
xià 	下	c=43 d=0.089209 t=32011
xià bàn nián 	下半年	c=1 d=1 t=24137
xià bān 	下班	c=3 d=3.47828e-06 t=32011
xià chén 	下沉	c=2 d=0.00556139 t=32011
xià cì 	下次	c=6 d=2.19269e-29 t=32011
xià fā 	下发	c=4 d=8.26533e-13 t=32011
xià fāng 	下方	c=1 d=1.13504e-49 t=32011
xià gè 	下个	c=1 d=4.70171e-05 t=32011
xià jià 	下架	c=1 d=4.33404e-47 t=32011
xià lái 	下来	c=1 d=1.63593e-26 t=32011
xià lóu 	下楼	c=5 d=5.81541e-06 t=32011
xià lóu bù 	下楼不	c=1 d=1 t=30376
xià miàn 	下面	c=58 d=1.03343 t=32011
xià qù 	下去	c=5 d=0.198891 t=32011
xià shǒu 	下手	c=1 d=8.00694e-33 t=32011
xià wǔ 	下午	c=4 d=0.299933 t=32011
xià yí gè 	下一个	c=3 d=0.07502 t=32011
xià zhōu 	下周	c=2 d=0.105399 t=32011
xià zài 	下载	c=27 d=0.0334636 t=32011
xiàn chéng 	现成	c=1 d=0.0395575 t=32011
xiàn chéng 	线程	c=1 d=0.0397558 t=32011
xiàn mài 	现卖	c=2 d=3.01475e-07 t=32011
xiàn rù 	陷入	c=1 d=5.52314e-17 t=32011
